"Category";"Time (MM:SS.SSS)";"Scrambler";"Date";"Penalty +2 (yes or no)";"DNF (yes or no)";"Section"
3x3x3;00:15.692;D2 B2 D L2 R2 D2 B2 U' B' D2 L B' F' L2 D' L B' F2 L2;2019-09-07 11:35;no;no;1567868013923;
3x3x3;00:18.510;U2 D2 R F' B R' F' R2 D F' R2 U2 R' B2 L U2 F2 B2 R D2;2019-09-07 11:35;no;no;1567868013923;
3x3x3;00:19.650;R2 B U' L' B R' L U B2 U' F B2 U' B2 D B2 D2 F2 D';2019-09-07 11:34;no;no;1567868013923;
3x3x3;00:14.138;U2 B2 R2 B2 L2 D' L2 U' B2 L U B2 L F' L U B' R' B';2019-09-07 11:32;no;no;1567868013923;
3x3x3;00:18.468;U' R U2 F L2 U' B' R' D2 L D' F' R2 F B2 D2 F' D2 R2 L2;2019-09-07 11:32;no;no;1567868013923;
3x3x3;00:16.180;F2 R U B D L2 B' U F B2 U R2 U D2 B2 U2 F2 R2 B2;2019-09-07 11:30;no;no;1567868013923;
3x3x3;00:20.074;B' U2 F U2 L2 F' R2 B U2 L' D R' B U L' B L' B2 L R';2019-09-07 11:27;no;no;1567868013923;
3x3x3;00:16.234;L2 U2 R2 U2 B L2 B' L2 B2 F' U R' D F2 U F D F' R' B';2019-09-07 11:25;no;no;1567868013923;
3x3x3;00:18.580;F L2 F' R2 B2 F' D2 F2 L U L U' F' R D' L2 F U2;2019-09-07 11:21;no;no;1567868013923;
3x3x3;00:15.715;L' D R B U' F2 L U D F' R' U B2 L2 D L2 U2 R2 F2 U';2019-09-07 11:21;no;no;1567868013923;
3x3x3;00:15.243;U L2 F2 L2 D F2 U L2 U2 L2 U R D2 B' U R2 B2 D2 R U';2019-09-07 11:20;no;no;1567868013923;
3x3x3;00:15.826;L2 D' F2 R2 F2 R2 F2 R2 D2 F' U' B2 U' B2 R D' B L F;2019-09-07 11:19;no;no;1567868013923;
3x3x3;00:18.166;B' D R L2 B R U' L2 U' F B2 D' B2 D B2 L2 D B2 U L2 D;2019-09-07 11:19;no;no;1567868013923;
3x3x3;00:17.266;L' B R' U' F U' L U2 F L2 D2 B2 U B2 R2 D';2019-09-07 11:17;no;no;1567868013923;
3x3x3;00:13.874;U2 R B2 R D2 U2 F2 L' U' B' F' R2 U' F2 D2 F R2 U' R';2019-09-07 11:16;no;no;1567868013923;
3x3x3;00:18.809;D F B2 U R' L' D R' D' R' D F2 B2 R2 D R2 D' F2 R2;2019-09-07 11:16;no;no;1567868013923;
3x3x3;00:18.302;F2 U2 L2 D2 B U2 R2 B' F' U2 L B2 U' B2 D2 R U2 F2 D F;2019-09-07 11:15;no;no;1567868013923;
3x3x3;00:20.384;L' B' U' F' U D2 L2 F' R2 D' R B2 R2 F2 R B2 R B2 L';2019-09-07 11:15;no;no;1567868013923;
3x3x3;00:18.643;D2 L B2 D2 B2 R U2 L D2 U' B2 L2 D B' R2 B D' F2;2019-09-07 11:13;no;no;1567868013923;
3x3x3;00:19.067;U' R2 B2 U2 R' D F2 B' U2 D F2 R F2 L U2 D2 L' D2 R;2019-09-07 11:12;no;no;1567868013923;
3x3x3;00:18.756;D' B2 F2 D2 B2 D' U B D R B D' R U' L' U2 L B;2019-09-07 11:12;no;no;1567868013923;
3x3x3;00:19.710;L' F2 R U2 L U2 B2 R D U2 L' F' U2 R U' L2 U2 R' D';2019-09-07 11:09;no;no;1567868013923;
3x3x3;00:18.711;D2 L B2 F2 L2 F2 L' D2 L' U2 B F' D' U' F' D L' B U2 L';2019-09-07 11:09;no;no;1567868013923;
3x3x3;00:20.859;B R2 F B U' D2 B2 L' B' L2 F' L2 U2 L2 D2 F2 R' D2 L';2019-09-07 11:08;no;no;1567868013923;
3x3x3;00:18.263;L' D2 R' D2 F2 D2 L' U2 L2 F U' F' D F R2 B2 L2 B L;2019-09-07 11:07;no;no;1567868013923;
3x3x3;00:15.120;D2 F2 U2 B2 R2 B2 D F2 D2 R2 U' L' B' L' D R' B' D' F' L;2019-09-07 11:04;no;no;1567868013923;
3x3x3;00:15.472;R2 D L2 R2 U L2 D' L2 F2 D B' F' L B' L' U' F L' F';2019-09-07 11:03;no;no;1567868013923;
3x3x3;00:17.726;B2 U2 B2 R F2 D2 F' R2 F' D B D' L2 B' U' F2 R';2019-09-07 10:55;no;no;1567868013923;
3x3x3;00:21.360;L U' D' F' U' L2 B2 R' D' L U D2 F B2 R2 F' U2 B D2 R2;2019-09-07 08:23;no;no;1567857204250;
3x3x3;00:17.838;U2 L2 B L2 F2 D2 B2 F' U2 B D' R' B2 L2 R F' L B' D2 R;2019-09-07 08:22;no;no;1567857204250;
3x3x3;00:15.400;R' L' U2 B2 D F L F' B U R2 L2 B2 U2 D R2 D F2 U';2019-09-07 08:22;no;no;1567857204250;
3x3x3;00:17.812;B2 L D2 L2 B2 R' D2 L B2 L' D2 F R' U F2 D B' U2 L D2 B';2019-09-07 08:21;no;no;1567857204250;
3x3x3;00:16.297;D' F' D' R F' B' U' B' R' U2 R2 D2 R2 B D2 B L2 B D2;2019-09-07 08:21;no;no;1567857204250;
3x3x3;00:13.833;U L2 B2 D' L2 D2 R2 U2 L D B L U' R' F L R B';2019-09-07 08:19;no;no;1567857204250;
3x3x3;00:13.466;B2 U B2 D' B2 U' L2 B2 F2 R F2 L' U' B' R2 U F2 U L F;2019-09-07 08:19;no;no;1567857204250;
3x3x3;00:21.750;L F2 D2 B2 U' D2 L B' L D R' B L2 F R2 D2 F2 R2 L2 F2;2019-09-07 08:18;no;no;1567857204250;
3x3x3;00:16.581;R2 F R F2 D' B' R U D F2 R' D2 L D2 L B2 R' U2 D2 R';2019-09-07 08:18;no;no;1567857204250;
3x3x3;00:15.477;F2 U2 L2 B' U2 F' U2 B2 R2 D2 F2 U F D2 U2 F R U2 L' F';2019-09-07 08:17;no;no;1567857204250;
3x3x3;00:17.481;F2 D2 F2 L' R2 U2 F2 L F2 R2 U' F D R2 B2 D2 L R B L;2019-09-07 08:16;no;no;1567857204250;
3x3x3;00:17.475;B' D2 L2 F L2 B' F2 D2 F L B2 R2 D' B F' D2 U F L F2;2019-09-07 08:16;no;no;1567857204250;
3x3x3;00:19.010;L2 B2 R2 D2 F2 R2 D' R2 U F2 D B D B' R B' F D' R' F';2019-09-07 08:15;no;no;1567857204250;
3x3x3;00:15.733;R2 U' R2 U F2 R2 D2 B2 R' F2 D' U R U F2 L' D' F U2;2019-09-07 08:15;no;no;1567857204250;
3x3x3;00:15.042;F' L2 B2 R' F' L B' D' R' L' F L2 U2 F D2 F2 L2 F' L2 D2;2019-09-07 08:14;no;no;1567857204250;
3x3x3;00:19.416;B2 L U2 L D2 L U2 B2 R B2 F2 D' R2 B L2 U' L2 D R D;2019-09-07 08:14;no;no;1567857204250;
3x3x3;00:14.812;D L2 F' D F' U2 F' D' R2 F L' F2 D' L2 U R2 D' F2 D';2019-09-07 08:13;no;no;1567857204250;
3x3x3;00:18.881;R2 F2 L' D2 R2 U2 L2 F2 U2 F2 U' L' R2 B2 F L F2 R F';2019-09-07 08:13;no;no;1567857204250;
3x3x3;00:17.763;F2 D2 B R2 F L2 B D2 B R2 F R' U L' D' L D2 B' L U;2019-09-07 08:11;no;no;1567857204250;
3x3x3;00:14.102;U D L F2 L' B' U F' L F L2 U' F2 U2 F2 U2 R2 B2 U' B2;2019-09-07 08:10;no;no;1567857204250;
3x3x3;00:20.929;F D R D2 F' R U2 R F' R U' R2 D' L2 U2 F2 L2 F2 L2 D F2;2019-09-07 08:10;no;no;1567857204250;
3x3x3;00:21.590;D' L2 U' R2 F2 D U' B2 U F R U' B2 U' L F' D2 F2 L' R';2019-09-07 08:09;no;no;1567857204250;
3x3x3;00:15.898;U' L2 U2 L2 F2 L2 F2 R2 F' D R2 F2 R' U' L2 D B F' L';2019-09-07 08:09;no;no;1567857204250;
3x3x3;00:18.350;U' B2 L B' D2 R U2 D' L U' R2 L' D2 R L' U2 L' U2 F2;2019-09-07 08:08;no;no;1567857204250;
3x3x3;00:18.418;R B D2 B' U' R U2 L B R2 U R2 B2 U R2 U' R2 D2 F2 U;2019-09-07 08:07;no;no;1567857204250;
3x3x3;00:19.820;D' F2 L' D2 F2 B D R L' F U' F2 R2 D2 F' U2 B L2 B;2019-09-07 08:07;no;no;1567857204250;
3x3x3;00:23.145;D2 U2 R F2 D2 B2 F2 L2 R' B2 D' B' F2 D L2 F' L' R F D;2019-09-07 08:06;no;no;1567857204250;
3x3x3;00:21.248;D2 R' D F' R' B2 L F U B R2 D2 R' U2 D2 R F2 R L' F2;2019-09-07 08:05;no;no;1567857204250;
3x3x3;00:18.811;R F2 U2 R D2 R F2 R' B D B2 R2 F R B L' D B2 R2;2019-09-07 08:04;no;no;1567857204250;
3x3x3;00:15.246;U R2 B R' U D2 F2 R F' D' B' R L B2 D2 R U2 R F2;2019-09-07 08:04;no;no;1567857204250;
3x3x3;00:17.643;D L' F2 R2 F U' D B R L B' U2 R2 D2 R2 F2 D L2 D' R2;2019-09-07 08:03;no;no;1567857204250;
3x3x3;00:17.624;L2 B2 L' U2 L' D2 R' U2 F' D2 U F L B2 R U2 F2 D U2;2019-09-07 08:03;no;no;1567857204250;
3x3x3;00:17.610;R' F2 U' D' B U F2 D' R L2 B U2 L2 D F2 R2 L2 D2 R2 B2;2019-09-07 08:01;no;no;1567857204250;
3x3x3;00:14.583;U B2 F2 D B2 D F2 L2 B2 F' L F R' U B R' U2 F2 L' B2;2019-09-07 08:01;no;no;1567857204250;
3x3x3;00:16.911;B2 F2 R2 U F2 U' F2 L2 U' B' L' R2 F2 R D2 R2 B L2 R' D2;2019-09-07 08:00;no;no;1567857204250;
3x3x3;00:19.591;R2 F U' D2 R F D2 L' F R2 U R2 F2 B2 D2 R2 U R2 D';2019-09-07 07:59;no;no;1567857204250;
3x3x3;00:20.591;R2 D R2 D' R2 B2 F2 D' B2 D' B D' L' F2 L2 R F' R2 F U';2019-09-07 07:58;no;no;1567857204250;
3x3x3;00:16.511;B' R' U2 L F' D R2 D' F B2 D' L' D2 L' U2 F2 U2 R';2019-09-07 07:57;no;no;1567857204250;
3x3x3;00:17.211;L' B2 D2 R' D2 R2 D2 L2 U' B' R B' L' U' R' B L2 D2 F2;2019-09-07 07:57;no;no;1567857204250;
3x3x3;00:13.512;F R2 F2 L2 B' R2 D2 B L2 D2 L2 U' R' D' B' F' U' L D2 F' D';2019-09-07 07:56;no;no;1567857204250;
3x3x3;00:15.027;R' F' L' F' U2 L2 U2 L U B' U' D2 L2 U2 F' U2 F' D2 B';2019-09-07 07:55;no;no;1567857204250;
3x3x3;00:19.186;F2 L2 D' F2 D' F2 R B' L' B' U F' R2 F' R2 B' L2 U2 R2 F2;2019-09-07 07:55;no;no;1567857204250;
3x3x3;00:16.418;F R' D R' U' B D' B2 D2 R' F2 D2 F' R2 B' L2 D2 B' D2 B';2019-09-07 07:54;no;no;1567857204250;
3x3x3;00:20.631;D F R' B' L' B D B R B' L F2 U2 D2 L2 B2 D2 F2 L;2019-09-07 07:54;no;no;1567857204250;
3x3x3;00:16.121;F R B D' L2 F D L U' R L U' D' L2 D' R2 D F2 R2 U';2019-09-06 17:22;no;no;1567803931625;
3x3x3;00:13.693;L2 D U2 B2 L2 F2 R2 U F2 R' B2 L2 B' L D U F R' B2 L2;2019-09-06 17:21;no;no;1567803931625;
3x3x3;00:21.191;U B2 R2 D L2 D' U2 R2 F' U2 R2 B' F2 R' U' B' F D R' U2;2019-09-06 17:21;no;no;1567803931625;
3x3x3;00:15.251;R B' U2 L' F2 D B2 U D2 R2 F U2 B2 U' F2 U F2 D2 B2;2019-09-06 17:20;no;no;1567803931625;
3x3x3;00:20.556;R2 F R' U2 B D' L D2 F' U' R U2 D' R2 F2 D L2 B2 D' L2 F2;2019-09-06 17:20;no;no;1567803931625;
3x3x3;00:16.025;U2 D L B' D L2 U2 B D' L' D2 B L2 F2 D2 R2 L2 B D2 F2;2019-09-06 17:19;no;no;1567803931625;
3x3x3;00:14.669;U' L2 R2 B2 U' F2 U B2 L' F' R' U F' R2 F R2 F' D2 B2;2019-09-06 17:18;no;no;1567803931625;
3x3x3;00:14.100;L' F2 L' F2 U2 L' F2 L R' U R2 B F' D R' D2 L' U' F;2019-09-06 17:18;no;no;1567803931625;
3x3x3;00:15.069;F' R U' F L2 U2 F B2 D' F2 R D L2 U' B2 U2 D B2 R2;2019-09-06 17:17;no;no;1567803931625;
3x3x3;00:15.031;F' L2 B D2 B D2 L2 U2 F R U2 R' D B' U B2 F L' D;2019-09-06 17:17;no;no;1567803931625;
3x3x3;00:15.738;U2 B2 D2 L B2 D2 R2 B2 R' F2 L D' L' D' R' U' L2 B' R2 B2 D';2019-09-06 17:16;no;no;1567803931625;
3x3x3;00:17.172;L' F2 B R F U R' U2 F' R F2 U2 F2 B2 R2 F2 D2 L F2 R;2019-09-06 17:16;no;no;1567803931625;
3x3x3;00:18.175;R U R D' R D2 R' U2 L' U2 D' L2 D2 L2 F' U2 R2 F B;2019-09-06 17:15;no;no;1567803931625;
3x3x3;00:19.160;B2 L2 B' F2 R2 U2 B L' R' D' B2 L2 F D B2 L' D2 F;2019-09-06 17:15;no;no;1567803931625;
3x3x3;00:13.233;U2 B2 L' D2 R' B2 D2 L D2 R2 D2 B L2 F' D B D2 F' R';2019-09-06 17:14;no;no;1567803931625;
3x3x3;00:15.636;D2 F L2 B' U2 B2 F L2 R2 D' F' D L' R2 D' R U2 B2 F R';2019-09-06 17:14;no;no;1567803931625;
3x3x3;00:15.533;R U2 F L' B D2 L' B U R B2 R2 F2 B' R2 D2 L2 U2;2019-09-06 17:13;no;no;1567803931625;
3x3x3;00:17.126;L' F2 U' R L2 U B' U' F R B L2 D2 L2 B U2 D2 L2 D2 F B2;2019-09-06 17:13;no;no;1567803931625;
3x3x3;00:18.913;R2 L D L2 B' U F2 D L F' L2 B2 L F2 U2 D2 R U2 R U2;2019-09-06 17:12;no;no;1567803931625;
3x3x3;00:16.793;L2 D2 U2 F D2 L2 U2 B' D2 L2 U L' U F2 D' B' U' F2 U2 R;2019-09-06 17:11;no;no;1567803931625;
3x3x3;00:17.863;R L F2 B' D' B2 R' L2 D R2 L' D2 F B2 R2 F D2 R2;2019-09-06 17:11;no;no;1567803931625;
3x3x3;00:19.846;F2 U R2 D2 U' L2 F2 U' L' B2 R2 B2 U B D R2 F2 D;2019-09-06 17:10;no;no;1567803931625;
3x3x3;00:13.921;U L F D' B' U' R2 D B R U2 B2 D2 F2 B R2 B' D2 B;2019-09-06 17:10;no;no;1567803931625;
3x3x3;00:15.421;F2 D' L' D' B2 U F2 B U' D F D F2 L2 D2 R2 F2 D;2019-09-06 17:09;no;no;1567803931625;
3x3x3;00:15.181;D F U' D F2 L2 U R2 F' U2 B2 R' D2 R F2 D2 B2 R';2019-09-06 17:09;no;no;1567803931625;
3x3x3;00:17.402;B' D2 F' R2 U2 B' R2 D2 B2 F D2 L' U2 L F' L2 R D' U R';2019-09-06 17:08;no;no;1567803931625;
3x3x3;00:20.010;R B2 L2 F2 D2 F2 R2 U2 B U L' U L R' B2 U B R;2019-09-06 17:07;no;no;1567803931625;
3x3x3;00:16.493;L' U2 L2 D2 B2 D2 L D2 R D L B2 D2 F' L' D' B2 R' U;2019-09-06 17:07;no;no;1567803931625;
3x3x3;00:22.547;L' D' R F' D2 R' U B R2 L' U2 B2 R D2 F2 B2 R' F2;2019-09-06 17:06;no;no;1567803931625;
3x3x3;00:21.347;B2 R2 F2 R2 D' B2 L2 R2 U' L2 R' U' R2 F2 D' B2 L U B' F;2019-09-06 17:06;no;no;1567803931625;
3x3x3;00:21.620;B2 U' B2 D' R2 U B2 U B2 F2 U B' L' F D2 B L2 U' R2 F D';2019-09-06 16:57;no;no;1567803379019;
3x3x3;00:18.293;F' D2 F2 D2 U2 B' F' U' B R' F2 R2 D F D' R F U2;2019-09-06 16:56;no;no;1567803379019;
3x3x3;00:17.418;F2 R2 F' U2 B U2 R2 B D2 L' F' R B' F L D' L' R2 D U;2019-09-06 07:46;no;no;1567770262925;
3x3x3;00:18.452;F2 D2 F2 D2 R F2 L2 D2 F D L2 D2 L2 R D2 B' R2 U B;2019-09-06 07:46;no;no;1567770262925;
3x3x3;00:17.475;D' F B2 U2 L D' F2 R U2 F2 B D2 L2 D' R2 U R2 U2;2019-09-06 07:45;no;no;1567770262925;
3x3x3;00:15.020;D2 F' L F' U B' U2 D' B U R2 F2 R2 U' B2 D2 B2 R2 U' R2;2019-09-06 07:45;no;no;1567770262925;
3x3x3;00:16.852;F R2 B2 L' B L' B2 D F2 D' F U2 D B2 U2 L2 F2 B2 D';2019-09-06 07:44;no;no;1567770262925;
3x3x3;00:19.895;D B2 D' B2 D L2 F2 D' R2 B2 R' U2 R' B L' F' D' U R U2;2019-09-05 17:10;no;no;1567716412633;
3x3x3;00:18.558;L' F2 R B2 D F U F2 U2 B' R2 D B2 D' B2 L2 F2 U B2 D2;2019-09-05 17:09;no;no;1567716412633;
3x3x3;00:23.317;U2 B' R' L F2 U R' B D F R' D2 F B2 L2 D2 B' L2 F R2;2019-09-05 17:08;no;no;1567716412633;
3x3x3;00:18.375;R U2 F' L B D B D R D' L2 U2 D2 L U2 R F2 U2 L;2019-09-05 17:07;no;no;1567716412633;
3x3x3;00:20.210;D2 L' D2 R' U2 R2 U2 F2 L2 B2 F R' D' R2 B L2 B' D' U2 R;2019-09-05 17:05;no;no;1567716412633;
3x3x3;00:17.291;L2 F2 R2 B2 D' F2 D B2 R2 D2 F R D B2 L D R2 D' F2 L';2019-09-05 17:05;no;no;1567716412633;
3x3x3;00:19.686;F2 R2 F2 R D2 B2 L B2 R' B D' L R' D2 L' U' R' D;2019-09-05 17:04;no;no;1567716412633;
3x3x3;00:17.421;R2 D R2 U' B2 D' U' F2 R2 F D U2 B' R' U2 F L2 U L;2019-09-05 17:04;no;no;1567716412633;
3x3x3;00:15.803;R2 B' U2 L2 F D2 U2 F R2 F2 R2 U' B' F2 D' F L D B2 U';2019-09-05 17:03;no;no;1567716412633;
3x3x3;00:15.561;U2 L2 F2 R U2 B2 F2 L2 R F2 R2 D' L B F2 R B R2 B' L';2019-09-05 17:03;no;no;1567716412633;
3x3x3;00:15.979;R2 D L2 D2 L2 U B2 L2 D F' D B2 U2 F2 D' B2 L R F' U;2019-09-05 17:02;no;no;1567716412633;
3x3x3;00:16.784;U2 B' U2 B L2 D2 L2 B' D2 B' D B' F' D' U' L' R U2 F' D2;2019-09-05 17:02;no;no;1567716412633;
3x3x3;00:18.623;B2 U2 R2 D2 U2 B R2 B F R' B L B' U R2 D R D B' U';2019-09-05 16:49;no;no;1567716412633;
3x3x3;00:15.424;F2 R2 F U2 R2 F' U2 B R2 F' R2 U L D' L2 F2 L2 F R U';2019-09-05 16:48;no;no;1567716412633;
3x3x3;00:16.043;F L D B R' D2 R L2 U L2 D2 L2 F2 R D2 B2 U2 R2 B2;2019-09-05 16:48;no;no;1567716412633;
3x3x3;00:14.344;B2 L2 D' L D' L2 D R U' B R F2 U2 B' R2 B2 D2 B';2019-09-05 16:47;no;no;1567716412633;
3x3x3;00:19.593;R' U2 L' R D2 L2 B2 F' D' R U R B F D' B U' L2;2019-09-05 16:47;no;no;1567716412633;
3x3x3;00:18.044;U2 F2 U2 R2 U2 R' B2 F2 R' U' L' B' D2 L2 B L' R2 B2 F';2019-09-04 18:32;no;no;1567636342251;
3x3x3;00:16.054;R2 L' F2 L2 D' B' U L' U' R B D2 L2 B2 L' U2 L' D2 B2;2019-09-04 17:59;no;no;1567633477848;
3x3x3;00:14.360;D' L2 R2 B2 D U' F2 L2 U' B U' F2 U' L' U' R F' R' B2 L;2019-09-04 17:57;no;no;1567633477848;
3x3x3;00:18.397;L2 U2 L2 F2 U B2 L2 F2 U R U R U2 L2 B R' D' F' L' B';2019-09-04 17:56;no;no;1567633477848;
3x3x3;00:12.970;F U2 B U2 B2 U2 F R2 D2 F U' B2 D F' R' U B F2 U';2019-09-04 17:55;no;no;1567633477848;
3x3x3;00:20.193;D F2 U' L2 D U2 F2 L2 F2 L' R D' L' F2 L' B' R' D' L2 R2;2019-09-04 17:55;no;no;1567633477848;
3x3x3;00:16.985;D2 F U L B2 U F' R L2 U' D2 F' B' U2 F2 U2 R2 F D2;2019-09-04 17:53;no;no;1567633477848;
3x3x3;00:19.286;F' U L U2 D' F' U F' R L F2 U2 B2 U L2 D B2 L2 D';2019-09-04 17:52;no;no;1567633477848;
3x3x3;00:16.394;R2 F L2 U2 B U2 B2 U2 F D' L' F D2 B' U' R B' F2 D F;2019-09-04 17:51;no;no;1567633477848;
3x3x3;00:19.017;U' B' U L D B' R B R' F' B2 R2 F2 U F2 U' D' L2 F2;2019-09-04 17:50;no;no;1567633477848;
3x3x3;00:15.583;D L U2 F B R' F R2 D' B L2 U' L2 F2 D' B2 U2 D' L2;2019-09-04 17:50;no;no;1567633477848;
3x3x3;00:17.137;B2 D R' U D B2 R2 F U2 L B' R2 L2 B' U2 F U2 B' L2 F2 R2;2019-09-04 17:48;no;no;1567633477848;
3x3x3;00:15.716;F2 U2 B R2 L2 U' D' F' L' B U2 R2 U2 L2 F' R2 U2 L2 F2;2019-09-04 17:47;no;no;1567633477848;
3x3x3;00:14.792;L2 D L2 B2 U2 L2 U2 L' F2 U2 L' F2 D' U' L' F' U F2;2019-09-04 17:47;no;no;1567633477848;
3x3x3;00:14.793;B2 L2 B2 R D2 R D2 B2 D' R' U2 L' F2 R2 D F' D L F';2019-09-04 17:46;no;no;1567633477848;
3x3x3;00:15.196;R2 D F2 R2 D2 R2 D2 B' U' R2 B D2 L2 B2 D2 R B' L2;2019-09-04 17:45;no;no;1567633477848;
3x3x3;00:17.242;D2 B2 U' F2 D B2 L2 D2 B2 U' B' U F D2 L' F D F' U2 F;2019-09-03 16:27;no;no;1567540603877;
3x3x3;00:19.965;B2 L2 D2 F2 D' R2 B2 F2 D' F' D R' U' R F' U' R B L;2019-09-03 16:26;no;no;1567540603877;
3x3x3;00:18.597;D U2 B2 D' B2 F2 D' L2 U2 F D R' B' L U' F' L2 B L' U;2019-09-03 16:25;no;no;1567540603877;
3x3x3;00:16.798;B2 F2 U2 L B2 L' F2 U2 F2 D2 L B L2 B' D B' F D' B U' B2;2019-09-03 16:24;no;no;1567540603877;
3x3x3;00:18.492;R2 B R2 D2 B' F R' F D2 F R2 D L2 R2 F2 L F2;2019-09-03 16:24;no;no;1567540603877;
3x3x3;00:16.022;F2 B2 R2 D' L B' D2 L B U' F' R' D2 R U2 L D2 R2;2019-09-03 16:23;no;no;1567540603877;
3x3x3;00:15.111;U' R U2 R B' L2 B' R' D F R2 F' R2 F' D2 B' R2 B2;2019-09-03 16:22;no;no;1567540603877;
3x3x3;00:17.788;F2 R2 F2 D2 F' L2 U2 F D2 U2 L' D' U' B U B2 D' B U' F';2019-09-03 16:22;no;no;1567540603877;
3x3x3;00:15.678;B2 D2 R' B2 L' R2 F2 R' U2 F2 U R' F L F' D B' L2 B' L';2019-09-03 16:21;no;no;1567540603877;
3x3x3;00:19.286;L' B2 R' U2 R2 U' F2 L' D L D2 R2 L2 F2 R2 D2 B U2;2019-09-03 16:19;no;no;1567540603877;
3x3x3;00:18.699;R2 B' F' U2 B' R2 B' R2 U L2 D2 F L2 R2 U2 L B' L R';2019-09-03 16:19;no;no;1567540603877;
3x3x3;00:21.128;D R' D2 B' D2 R2 U L' F' D R' L2 D' R2 U' B2 U F2 U2 F2;2019-09-03 16:18;no;no;1567540603877;
3x3x3;00:17.908;F B2 D' B' U D2 L U' B R' U' F R2 D2 F2 L2 B' R2 U2 F;2019-09-03 16:18;no;no;1567540603877;
3x3x3;00:17.565;L2 R2 D2 B' F2 L2 F U2 B L2 D2 R F2 U' L B' D2 L F2 D' U;2019-09-03 16:17;no;no;1567540603877;
3x3x3;00:22.693;R L U' D' R D2 L F' B R' F U2 F2 B2 U2 L2 B2 R2 L B2;2019-09-03 16:16;no;no;1567540603877;
3x3x3;00:18.311;U' L2 U2 L2 D L2 B2 L' R' B R2 F' U' R' B L B';2019-09-03 16:15;no;no;1567540603877;
3x3x3;00:16.823;L D' L' B' D' R L2 F' D R' U' F2 D' R2 U R2 U B2 D;2019-09-03 16:15;no;no;1567540603877;
3x3x3;00:16.331;L' R' D2 L2 R B2 L2 R U2 F U' R' B' R2 U2 L D' B' L' D2;2019-09-03 16:14;no;no;1567540603877;
3x3x3;00:19.338;L2 D L B' L' F2 D2 L F' L' F2 U R2 D L2 D' B2 R2 D;2019-09-03 16:14;no;no;1567540603877;
3x3x3;00:13.480;B' U' F' R B2 U' B D R' L2 U' D2 F B R2 B U2 F';2019-09-03 16:13;no;no;1567540603877;
3x3x3;00:16.062;D2 B2 U' B2 F2 R2 B2 F2 D' U2 L2 F' R B' U F L B D R' U';2019-09-03 16:12;no;no;1567540603877;
3x3x3;00:19.575;R' U F' U2 B2 L' U2 R U' L' F' R2 U2 D2 F' D2 R2 B2 U2 L2;2019-09-03 16:11;no;no;1567540603877;
3x3x3;00:19.349;D2 R2 U2 B2 D2 R2 B2 L F2 R2 D2 U' R' B D2 R D' L U R2 D';2019-09-03 16:09;no;no;1567540603877;
3x3x3;00:23.336;U2 B2 L2 B L2 B' D2 R2 F' D2 B' R' U B' D B2 F' R' D' B;2019-09-03 16:08;no;no;1567540603877;
3x3x3;00:18.937;U2 R2 D2 F2 D2 F' U2 B' D2 F2 U B' U2 R F' L' U B' F2;2019-09-03 16:07;no;no;1567540603877;
3x3x3;00:19.798;U2 R' L' U L' B2 D' B2 R F L2 B R2 D2 R2 F' D2 B';2019-09-03 16:06;no;no;1567540603877;
3x3x3;00:22.555;B2 U2 B2 U2 L' F2 L D2 L B L2 F2 U L2 F U B' R D';2019-09-03 16:05;no;no;1567540603877;
3x3x3;00:15.049;D2 L' F2 L U2 L D2 B2 L R B L2 B2 D' U' L D' B' D2 R2;2019-09-03 16:04;no;no;1567540603877;
3x3x3;00:18.011;L2 F U2 B D2 B' R' D' L' U' B2 R' U2 D2 R' B2 U2 R' L2;2019-09-03 16:03;no;no;1567540603877;
3x3x3;00:17.643;L' R' U2 B2 F2 L2 R D2 U2 B U R' B L F U2 R2 B U;2019-09-03 16:03;no;no;1567540603877;
3x3x3;00:17.544;F U' B2 L B' D F L2 D R B U2 R2 B' R2 D2 F R2 F U2 B2;2019-09-03 16:02;no;no;1567540603877;
3x3x3;00:19.145;L2 B2 U2 B2 L' U2 L2 U2 B2 D' U' F L B' D F2 D' F' D L2;2019-09-03 16:02;no;no;1567540603877;
3x3x3;00:17.288;B' R B' R U2 L2 U2 B' U R L' D2 F2 R2 L2 U2 R2 F' L2;2019-09-03 16:01;no;no;1567540603877;
3x3x3;00:16.196;F R' L' D' F U2 B' R B2 U' F' L2 F' B' U2 B2 L2 U2;2019-09-03 16:01;no;no;1567540603877;
3x3x3;00:16.224;R B2 L B2 U2 F2 D2 R F2 L2 D2 B R U2 F' L' F' U' B' D;2019-09-03 16:00;no;no;1567540603877;
3x3x3;00:20.140;B D2 F' D2 B2 D2 F' L2 R2 F2 R B' D' F R D2 F2 L D;2019-09-03 15:59;no;no;1567540603877;
3x3x3;00:16.848;D2 B D2 U2 R2 B' D2 F L2 R U' B D F' L2 D B' U2 R2 F;2019-09-03 15:59;no;no;1567540603877;
3x3x3;00:19.074;B D2 F L2 F2 D2 U2 F D2 L' U' R D' B2 L' F D2 F L' B;2019-09-03 15:58;no;no;1567540603877;
3x3x3;00:21.131;U2 F R' B R L D L U' R D2 B R2 D2 R2 F L2 U2 R2 U2;2019-09-03 15:57;no;no;1567540603877;
3x3x3;00:16.709;L U F' B R B R2 B2 R L' D F' L2 F' D2 F2 B' U2;2019-09-03 15:57;no;no;1567540603877;
